num_samples,eid_v1_time,pid_mean_time
100,0.11956572532653809,0.020999908447265625
1000,1.4157135486602783,0.22174596786499023
3000,4.498408079147339,0.6686842441558838
10000,32.13009738922119,4.412408828735352
20000,281.6548364162445,10.794183731079102
